date,username,tweet_retweet_count,tweet_favorite_count,user_follower_count,user_friends_count,user_listed_count,user_verified_status,user_favorites_count,user_num_of_tweets,tweet
02/07/2017,JandG1975,0,0,4,9,0,False,307,387,@SenateMajLdr Your party is in 4 a big turnover. GOP incumbents will get booted   when terms expire. You can count on it. DeVos unqualified
02/07/2017,MJarchowTWCNews,0,1,462,282,31,False,74,1597,Local school leaders are voicing displeasure at confirmation of education secretary Besty DeVos. I'll have more at https://t.co/GzPXeqZYVS
02/07/2017,ellie_guardiola,27448,0,11,93,0,False,1197,486,RT @SethMacFarlane: Betsy DeVos confirmed.  What is also confirmed is that there is not one single man of courage in the Republican Congres…
02/07/2017,Subdiva,24026,0,2436,2166,54,False,2333,5326,"RT @GeorgeTakei: The DeVos pledge: If your senator voted YES, you pledge to vote AGAINST them in the next election and to donate to their o…"
02/07/2017,CherryPipster,0,0,350,278,15,False,9793,27127,"Sorry for ranting, but I'm very passionate about education. DeVos was NOT the person for the job. She knows nothing about public education!"
02/07/2017,SoulBrother_89,826,0,466,485,9,False,18899,44788,RT @edsbs: I will pay someone to follow Betsy DeVos around in a bear suit
02/07/2017,succsessphil,237,0,189,736,6,False,946,970,"RT @AmyMek: AMEN! 

The Secretary of Education, Betsy Devos, will follow through on President Trump's promise to get rid of Islam-financed…"
02/07/2017,WontBeSilent2,24026,0,150,25,5,False,18867,3774,"RT @GeorgeTakei: The DeVos pledge: If your senator voted YES, you pledge to vote AGAINST them in the next election and to donate to their o…"
02/07/2017,GhostLaceKillah,14,0,80,343,2,False,6675,26628,RT @sigggnasty: Betsy Devos reppin' to make sure future generations will be too uneducated to oppose the regime
02/07/2017,scottypac,24614,0,40,127,0,False,82,432,"RT @StephenAtHome: Elementary math under Betsy Devos
Q: Ned and Sheryl each have 4 apples. Who has more apples?
A: Whomever Mike Pence deci…"
02/07/2017,WM212121,0,0,257,432,24,False,180,13647,Trumps Regierung: Bildungsministerin ohne Erfahrungen ins Amt gehievt | https://t.co/U9Hx3N5G0b
02/07/2017,SVHelenaP,63,0,404,1081,44,False,1304,1244,"RT @MikeIsaac: just bumping this story about DeVos' history of deep ties to Facebook's new Head of News Partnerships
https://t.co/Qtu3QaccRp"
02/07/2017,bitchcharm,27,0,35,306,6,False,373,3393,"RT @BruceBartlett: With Betsy DeVos as secretary of Education, Trump University will soon be back in business, competing with Harvard. http…"
02/07/2017,marygbrightside,7998,0,181,185,9,False,4260,4913,"RT @ALT_DOJ: The Senators who voted for DeVos whose terms are up in 2018

Flake AZ
Wicker MS
Fischer NE
Heller NV
Corker TN
Cruz TX
Hatch U…"
02/07/2017,PamelaJacobson2,595,0,2020,1922,91,False,33689,30851,"RT @bennydiego: Senators who voted DeVos whose terms end in 2018:
Flake- AZ 
Wicker- MS 
Fischer- NE
Heller- NV 
Corker- TN
Cruz- TX
Hatch-…"
02/07/2017,tessabusswitz16,1,0,185,118,0,False,3710,7094,RT @KevyAndrews: Betsy DeVos is the Education Secretary... https://t.co/6BnBHd8Sj6
02/07/2017,mojogeno,6430,0,1500,1795,22,False,146,1764,RT @stevesilberman: Betsy DeVos literally bought and paid for those yes votes. [via @xdelmar59] https://t.co/XICA1Ja8Ab
02/07/2017,graciesbells,4105,0,15,401,1,False,293,454,RT @MichaelSkolnik: Betsy DeVos paid her way into becoming the Secretary of Education. That is called corruption.
02/07/2017,draweiner,200,0,99,44,1,False,15,420,RT @CREDOMobile: RT/SHARE to shame these members of @SenateGOP who chose Trump's fascist agenda over education of America's children: #DeVo…
02/07/2017,rougevierge,636,0,1559,1996,147,False,963,144956,"RT @wilw: Now that DeVos is the Secretary of Education, we can count on future generations learning all about The Bowling Green Massacre."
02/07/2017,EserehtYabenle,176,0,208,538,6,False,1450,2621,"RT @The_Dailey: These are the states where Betsy DeVos is Secretary of Education.@BetsyDeVos https://t.co/Dt1zA3Tvpm"
02/07/2017,katrinagoc,2076,0,26,304,1,False,336,468,RT @pattonoswalt: Congradgulations to Betsy DeVos! Childrens need learning go give them learning Betsy!!!!!
02/07/2017,Magicknegro,1,1,1411,1388,41,False,16797,25239,They HAD to confirm DeVos. Rodney Dangerfield is dead.
02/07/2017,MumBot2000,111,0,107,60,1,False,19672,692,"RT @CraigRozniecki: Dear Trumpsters:

Protesting Betsy DeVos due to her gender would be sexist; protesting due to her lack of qualification…"
02/07/2017,MinSch,2,0,602,1901,96,False,43544,45178,RT @glyph500words: i bet even those not on DeVos payroll were coerced into voting for her. https://t.co/pGfFrLIBxc
02/07/2017,Ashmashxox,857,0,1335,1927,43,False,26348,90630,RT @RowanBlanchard: Don't lose hope &amp; think this is our fault- we were averaging 1.5 mil senate calls/week &amp; got 2 GOP senators 2 vote NO-D…
02/07/2017,BretC62,7998,0,28,135,1,False,118,175,"RT @ALT_DOJ: The Senators who voted for DeVos whose terms are up in 2018

Flake AZ
Wicker MS
Fischer NE
Heller NV
Corker TN
Cruz TX
Hatch U…"
02/07/2017,flyboy80498,636,0,227,96,5,False,401,4370,"RT @wilw: Now that DeVos is the Secretary of Education, we can count on future generations learning all about The Bowling Green Massacre."
02/07/2017,aox_25,90,0,357,489,7,False,9415,11594,"RT @jobeckerhrw: Hundreds of NYC high school students walk out as US Senate confirms Betsy DeVos as Ed Sec.
https://t.co/y0GqWEB9Wh https:/…"
02/07/2017,missvivi73,193,0,2,80,0,False,247,34,RT @AltNatParkSer: #BetsyDeVos - Our new Ed Sec has a $5.3M fine SHE STILL OWES - for breaking election laws in OH. #DeVos. https://t.co/oq…
02/07/2017,MG_Rich,4117,0,341,535,3,False,7167,3283,RT @jonfavs: Republican Senators with competitive 2018 races who will have to answer for their vote to confirm DeVos: @JeffFlake and @DeanH…
02/07/2017,Simply_MrsBell,136,0,85,484,2,False,938,1249,"RT @amprog: Marco Rubio took almost $100,000 from Betsy DeVos' family before confirming her today https://t.co/06t0PeeXsV"
02/07/2017,dw399,441,0,75,350,5,False,8588,1920,"RT @Impeach_D_Trump: Betsy DeVos is the definition of Pay-for-Play - If my family contributes $200,000,000.00 to the GOP Like she did can I…"
02/07/2017,dayan45s,7998,0,179,294,2,False,4125,3085,"RT @ALT_DOJ: The Senators who voted for DeVos whose terms are up in 2018

Flake AZ
Wicker MS
Fischer NE
Heller NV
Corker TN
Cruz TX
Hatch U…"
02/07/2017,nickypetersen,83,0,130,581,0,False,7493,2582,"RT @CharlesMBlow: ⚡️ “NYC students stage walkout following DeVos confirmation”

https://t.co/FP5ZdIqdES"
02/07/2017,BlakeBarnes12,12203,0,706,204,0,False,3563,4953,"RT @SenSanders: We must support public education, not allow billionaires to make money privatizing it. We need 1 vote to defeat DeVos' dang…"
02/07/2017,mynameisnerl,127,0,61,352,1,False,2905,664,RT @ALT_DOJ: With @AltNatParkSer We will also campaign against every single senator who voted for #DeVos.That is a promise. RT and follow t…
02/07/2017,ConcertkidO,12294,0,48,308,2,False,752,702,"RT @BernieSanders: The choice on DeVos is clear. We need to protect children with disabilities, not ignore their needs. #NoOnDeVos"
02/07/2017,kshovlin,6858,0,83,197,2,False,1639,596,"RT @RogueCPI: Breaking: For the next 24 hours Dems will #HoldTheFloor, speaking through the night, to delay the confirmation of DeVos. RT,…"
02/07/2017,DREAMGIRLK8,1810,0,268,823,2,False,1658,417,RT @AltNatParkSer: We will campaign against every single senator who voted for #DeVos. That is a promise. Retweet and follow to join us!
02/07/2017,reallyo1,192,0,5957,6511,118,False,31852,56110,"RT @AmyMek: Parents across USA celebrate Betsy DeVos being CONFIRMED as Secretary of Education! Finally, the Islamic Indoctrination of our…"
02/07/2017,RNRArkansas,0,0,5130,4390,131,False,14168,22766,Yes. I'm glad DeVos was confirmed. I spent the morning in the hashtag talking to Dem senators. Have a good evening. https://t.co/giY0egg0pX
02/07/2017,SuzieQt154320,71,0,4853,5281,144,False,14818,51700,"RT @SenatorTimScott: We will work with Secretary DeVos to strengthen all of our schools, and to make sure quality education is available to…"
02/07/2017,TraciLN1164,607,0,803,1198,7,False,30698,11488,"RT @MrSpock2017: This is the schedule for tomorrow. Make calls for DeVos, Sessions, Mnuchin, Price. Call all Senators. #TheResistance #Star…"
02/07/2017,Al36483341,1,0,22,55,5,False,642,968,"RT @hairhofla: Marco Rubio Took Almost $100,000 From Betsy DeVos' Family Before Confirming Her Today  https://t.co/YqRPIOZdc6 via @miaminew…"
02/07/2017,Lisaallenfitnes,143,0,413,1124,9,False,6912,5181,"RT @MrSpock2017: So, not one man in the GOP voted against DeVos.  #VoteThemOut 2018 2020. 

Thus far, McCain and Graham are talk, no action."
02/07/2017,JocelyneJaime,0,0,607,516,1,False,9002,11005,I'm so disappointed with the DeVos decision
02/07/2017,mkung08,2289,0,21,194,2,False,2210,2712,"RT @HesterBlum: I just asked a @SenToomey staffer what Betsy DeVos's qualifications were, in Sen's mind. He literally said ""she spent milli…"
02/07/2017,Bronze_Dog,2,0,221,171,14,False,8018,6555,RT @RubyCodpiece: .@QnAllThings Im not going to argue about this. Prince is Devos' brother and he formed Blackwater. I dont care if you bel…
02/07/2017,resistancegurl,0,0,437,1656,11,False,1725,3873,@MMFlint is this a strategy to try &amp; get immigrants not to move here? This does not make America great!  Fuck you Devos! Fuck you trump
02/07/2017,Shannon_WIE,524,0,439,795,131,False,11408,6839,"RT @Pappiness: A subtle reminder that if Hillary put forth a candidate who gave 200mil to her party, the GOP would burn down the White Hous…"
02/07/2017,Ash_Dunne,0,0,290,898,8,False,570,6623,"To be fair, there hasn't been a single bear attack in a US school since Betsy #DeVos became Education Secretary. #DeVosFacts #DeVosconfirmed"
02/07/2017,tejida,3201,0,872,1148,171,False,39927,77514,"RT @Pappiness: Future math curriculum:

If you have $200mil and need 51 votes, how much money will you have to give each Senator to buy the…"
02/07/2017,ssoek58,12294,0,227,1638,2,False,464,701,"RT @BernieSanders: The choice on DeVos is clear. We need to protect children with disabilities, not ignore their needs. #NoOnDeVos"
02/07/2017,davisxgilmore,5919,0,342,138,59,False,7612,68359,"RT @brianklaas: Just so we're clear, in the rest of the world there's a word for this: corruption. #DeVos https://t.co/xNt3Fqn26I"
02/07/2017,taobrotom,3,0,1408,827,52,False,35311,35529,RT @PennLive: Pa's two U.S. Senators had very different reactions to the Betsy DeVos vote. https://t.co/xX4ED0thAi https://t.co/oi4Ol83Oxh
02/07/2017,sam__aria,24027,0,330,299,0,False,13608,4223,"RT @GeorgeTakei: The DeVos pledge: If your senator voted YES, you pledge to vote AGAINST them in the next election and to donate to their o…"
02/07/2017,KimHenke1,18,0,372,449,40,False,17815,36438,"RT @AntonioArellano: ⚡️ “ #NYC students stage walkout following DeVos confirmation” 

https://t.co/tBAyZqC9nN @BetsyDeVos #TheResistance"
02/07/2017,chris_2percent,3,0,134,62,4,False,6422,6986,RT @dreamslikemoths: Can anybody give me 5 good reasons why #Devos should have this job?
02/07/2017,stonecreekdev,46,0,54,256,1,False,70,154,"RT @AmyMek: OF COURSE, this is Potential DNC Chair, MUSLIM Keith Ellison's State!   

Minnesota Muslim Somali Schools Caught Teaching Shari…"
02/07/2017,TacoBellCantina,2,0,186,1580,4,False,3607,4214,RT @7im: why did Ben Carson -- arguably less experienced than DeVos -- sail through?
02/07/2017,AlirahChristi,25,0,226,150,18,False,46847,8728,RT @bax_books: LOL at @CoryBooker posing against DeVos when he was on her board.  LOL at @deray the voucher fan complaining about his dream…
02/07/2017,allyspens18,1,0,238,299,1,False,2401,1411,RT @eickhoffphil: Even though I tend to lean Republican I think Besty Devos is a horrible choice for Dept. of Education. I guess we'll find…
02/07/2017,lieslraethomas,290,0,194,692,3,False,947,2121,RT @OnionPolitics: Let low-income parents choose which one of their children gets to go to school https://t.co/hHFUFpGb5V https://t.co/Hfi4…
02/07/2017,dfphetteplace,0,0,7,62,0,False,189,37,"@RepPaulMitchell a cpr instructor had more of a grasp on education then devos does. But they aren't billionaires,right?"
02/07/2017,deesurgtec,263,0,164,1301,2,False,2995,1124,"RT @sean_spicier: So after Betsy DeVos is sworn in, does anyone know if schools will open tomorrow or is that it for public education in th…"
02/07/2017,SLPsforAmerica,27450,0,378,1630,42,False,22763,5902,RT @SethMacFarlane: Betsy DeVos confirmed.  What is also confirmed is that there is not one single man of courage in the Republican Congres…
02/07/2017,ChelseyWrites,30,0,610,248,37,False,399,25945,RT @linzsports: “Betsy DeVos could be bad news for women’s sports” — @linzsports https://t.co/3EivLny38K https://t.co/9D9v4RRTfj
02/07/2017,NathanTunell,5579,0,127,798,2,False,15782,5343,RT @deray: It is absurd that DeVos was just confirmed as the Secretary of Education. Each of the Republicans who voted for her should be as…
02/07/2017,TheFourthJesse,179,0,83,117,16,False,5319,5732,RT @Resistance_Feed: PAY TO PLAY POLITICS 101: Betsy DeVos and the Republican Party. https://t.co/7PG4EpC8BL
02/07/2017,alexequalsmoney,6616,0,438,558,21,False,7814,9605,RT @kumailn: Betsy Devos got confirmed. Everyone who voted for her should be ashamed. Party before country. They're using children's educat…
02/07/2017,zoeswensong,7998,0,6,92,0,False,156,149,"RT @ALT_DOJ: The Senators who voted for DeVos whose terms are up in 2018

Flake AZ
Wicker MS
Fischer NE
Heller NV
Corker TN
Cruz TX
Hatch U…"
02/07/2017,Simba_Sethi,24617,0,44,116,2,False,331,824,"RT @StephenAtHome: Elementary math under Betsy Devos
Q: Ned and Sheryl each have 4 apples. Who has more apples?
A: Whomever Mike Pence deci…"
02/07/2017,NayWrites,223,0,1649,1538,0,False,3859,4919,RT @LivingBlueinRed: Betsy DeVos confirmed as education secretary. Because no child should be smarter than the President.
02/07/2017,GH_from_MO,0,0,104,364,1,False,1754,920,Wanna know how much a cabinet seat costs? $33k is the going rate in MO. @RoyBlunt took $33k in exchange to confirm unqualified DeVos #Bought
02/07/2017,mkung08,231,0,21,194,2,False,2210,2712,RT @AP_Politics: BREAKING: Senate confirms Betsy DeVos as Education secretary after Vice President Mike Pence breaks 50-50 tie.
02/07/2017,pedskr,1144,0,147,190,13,False,13242,9264,RT @Impeach_D_Trump: Betsy DeVos Was confirm by a tie-breaking vote.  Why were these Senators permitted to even have vote?  Pay-to-Play!!…
02/07/2017,Nancylyn1,114,0,522,909,27,False,18322,9162,"RT @pharris830: Marco Rubio Took Almost $100,000 From Betsy DeVos' Family Before Confirming Her Today  https://t.co/osqSJQqBRT via @miamine…"
02/07/2017,jackhank624,24617,0,788,447,0,False,5763,10910,"RT @StephenAtHome: Elementary math under Betsy Devos
Q: Ned and Sheryl each have 4 apples. Who has more apples?
A: Whomever Mike Pence deci…"
02/07/2017,GrahamCClark,3,0,81,189,22,False,17989,13441,RT @jacremes: 10. Final thing to remember about the DeVos fight: we forced the Democrats (and two Republicans) to be scared of us.
02/07/2017,mollyday15,39,0,8727,9303,153,False,4130,36692,"RT @Corporatocrazy: Every time Trump wins, childish liberals resort to silly hashtags to soothe their wounded feelings. 😂

#Devos #TrumpBoo…"
02/07/2017,shoofle,336,0,256,216,27,False,26353,19878,"RT @ALT_DOJ: DeVos may have been confirmed but that doesn't mean that the calls, emails and protests weren't worth it. This is only round o…"
02/07/2017,cinnamoncamille,48,0,1653,1686,85,False,137406,107108,RT @Toure: Trump’s approval rating is in the toilet. His Muslim ban is failing in the courts &amp; sapping his political capital. Devos. #Worst…
02/07/2017,TonyGreyGoose,0,0,519,1051,24,False,12721,12054,"Marco Rubio Took Nearly $100,000 From Betsy DeVos' Family Before Confirming Her | Miami New Times https://t.co/Cm18BEEDyL"
02/07/2017,caroline_moira,0,0,395,601,12,False,25951,4773,It's sad but this DeVos thing makes me glad I probably won't be ready to have any children in the next 4-8 years
02/07/2017,cserenestyle,572,0,119,214,1,False,8619,3309,"RT @thehill: Teachers union mourns DeVos confirmation: ""A sad day for children"" https://t.co/Y9M3rmATqy https://t.co/SEduGLbhIt"
02/07/2017,cooking_spirit,0,0,183,294,8,False,4842,4038,"@zegar1234 @zeezer99 @TwitterMoments Problem w/ DeVos is that early intervention, better jobs in neighborhoods, &amp; accountability are proven"
02/07/2017,dpriest,0,1,345,237,24,False,1242,12377,"Why would Americans want to make students dumb? It's fucking crazy to consider the reasons. Holy fuck, I am losing my mind. #devos"
02/07/2017,J_likesbigbutts,0,0,25,331,0,False,1030,429,"@SenJohnMcCain As a fellow republican and and Arizonan, I can't put into words how ashamed of you I am for voting DeVos. Unforgivable."
02/07/2017,Fabbysothermom,27450,0,72,353,3,False,425,506,RT @SethMacFarlane: Betsy DeVos confirmed.  What is also confirmed is that there is not one single man of courage in the Republican Congres…
02/07/2017,Austin_Baney,2076,0,352,91,0,False,864,2430,RT @pattonoswalt: Congradgulations to Betsy DeVos! Childrens need learning go give them learning Betsy!!!!!
02/07/2017,CBruce716,884,0,413,856,3,False,1512,1141,RT @RogueNASA: Science Teachers on Why Betsy DeVos Is a 'Monstrous Mistake' https://t.co/Xl61uYX8aD via @gizmodo
02/07/2017,MrTramueL,0,0,379,218,93,False,3309,32238,Science Teachers on Why DeVos Is a 'Monstrous Mistake' https://t.co/m3bbEwzTed
02/07/2017,aleftylefty,5307,0,82,279,6,False,411,1854,"RT @JordanUhl: People opposing #DeVos:

-Teachers
-Professors
-Educator Unions

Support:

-People who can make millions from charter school…"
02/07/2017,elyon113,418,0,432,956,17,False,6495,18466,RT @tonyposnanski: In all fairness Betsy DeVos is just as qualified for her job as Donald Trump is.
02/07/2017,SchoolMarm7,0,0,41,25,34,False,1,62268,"AnthonyCody RT ConnectEdProf: So #DeVos/#ALEC purchase votes, buy seats, shape policy. How to #resist? Learn first how it happens …"
02/07/2017,eklu65,11,0,53,125,6,False,4403,2917,RT @brajadurai: DeVos family donated $927k to Republican Sens this cycle. Dems received 3.8 million from Teachers unions. Guess which one D…
02/07/2017,saigatenozu,1684,0,47,208,1,False,1555,1338,"RT @JoyAnnReid: One irony of the Trump/DeVos plan to gut public schools: to solve the long term jobs problem we need stronger, not weaker,…"
02/07/2017,NoDistortions,1538,0,99,806,15,False,14,5181,"RT @Green_Footballs: Every single Democratic senator voted against DeVos, you tool. @DrJillStein https://t.co/WcosybPM6c"
02/07/2017,AraceliGuardad1,158,0,63,23,6,False,3330,8172,"RT @mister_CMS: draining that swamp 🙄 this is what a bought congress looks like, folks. hold your representatives accountable no matter the…"
02/07/2017,Ridz_Mystique,0,1,364,94,0,False,248,18784,Why the slow torture? Let's just set fire to all the books and get it over with. #DeVos
02/07/2017,TaylorCat55,5,0,371,165,1,False,19747,10012,RT @karsss_12: When you're an education major and you find out that Betsy DeVos has been elected secretary of education https://t.co/qrJgHc…
02/07/2017,shranalay,0,0,4,55,0,False,30,22,Betsy Devos isn't paying her fines but I still have to pay back my student loans?
02/07/2017,MickBlair54,172,0,5953,3306,371,False,31306,159740,"RT @AmyMek: Islam infiltrates schools, masquerades as educational idea 👉Fake ""Lessons"" in “history &amp; multiculturalism""👉 NO, It’s Indoctrina…"
02/07/2017,recupsec,49,0,128,123,10,False,1609,3848,"RT @Impeach_D_Trump: On the plus side to DeVos getting confirmed and Trump speeding climate-change, maybe our kids will learn how to build…"
02/07/2017,bad__scientist,5714,0,841,1857,44,False,41565,16878,"RT @LabSplice: ""If Betsy DeVos can be Education Secretary, then I can certainly do whatever the fuck it is you do here."" My cover letter, i…"
02/07/2017,fischnitz,1,1,22,30,0,False,13,41,Thank you @susancollins &amp; @lisamurkowski who valued public education above party loyalty &amp; voted against DeVos https://t.co/dirKzJOHIj
02/07/2017,joetwi2,308,0,18,41,0,False,820,847,RT @TEN_GOP: I thought liberals were telling us it is all about the popular vote..Betsy DeVos won the popular vote. Why is there so much ou…
02/07/2017,asteris,636,0,17769,1138,1448,True,7093,440579,"RT @wilw: Now that DeVos is the Secretary of Education, we can count on future generations learning all about The Bowling Green Massacre."
02/07/2017,bhaklava,1602,0,337,471,82,False,5672,36223,"RT @nycjayjay: DeVos family donated $900,000 to 23 sitting GOP Senators. They should have recused themselves.  Only the woman did the right…"
02/07/2017,Funnyflower30,4105,0,216,703,13,False,443,2949,RT @MichaelSkolnik: Betsy DeVos paid her way into becoming the Secretary of Education. That is called corruption.
02/07/2017,gdohlke79,169,0,20,108,0,False,3126,292,"RT @rweingarten: While DeVos is confirmed by Pence, the public in public ed has never been more visible or more vocal, via @nytimes https:/…"
02/07/2017,carolfromindy,0,0,106,181,10,False,3719,2844,DeVos is another Russian Comrade. https://t.co/4GCdtbKV15
02/07/2017,kaywhyem,263,0,449,1336,48,False,11957,19637,"RT @NormOrnstein: W Obama, Democrats took confirmation seriously; Daschle withdrew over minor tax issue, a tiny fraction of conflicts of Pr…"
02/07/2017,JoeDeFranco,1848,0,289,224,22,False,30853,9746,"RT @charliekirk11: Hey @SenatorDurbin I saw you protesting #DeVos today

You sent your 3 kids to private schools. Why prevent others from h…"
02/07/2017,kristianlaliber,238,0,11968,632,234,False,860,11208,RT @thinkprogress: The senators who opposed DeVos represent 36 million more people than her supporters do https://t.co/qyNgzXXDuL https://t…
02/07/2017,Snowflake35,27450,0,10,28,1,False,741,658,RT @SethMacFarlane: Betsy DeVos confirmed.  What is also confirmed is that there is not one single man of courage in the Republican Congres…
02/07/2017,missjxcksn,0,0,1114,1005,30,False,11557,43721,DID BETSY DEVOS JUST GET CONFIRMED?? WE’RE FUCKING DOOMED IM NEVER HAVING KIDS I FEAR FOR THE SCHOOL SYSTEM
02/07/2017,magsmeyy,70,0,341,507,1,False,14350,5027,RT @marcuspaige5: DeVos. Smh.
02/07/2017,blondie11187,1144,0,26,220,1,False,1471,694,RT @Impeach_D_Trump: Betsy DeVos Was confirm by a tie-breaking vote.  Why were these Senators permitted to even have vote?  Pay-to-Play!!…
02/07/2017,jdm3377,27450,0,375,334,2,False,8475,4541,RT @SethMacFarlane: Betsy DeVos confirmed.  What is also confirmed is that there is not one single man of courage in the Republican Congres…
02/07/2017,Gh05tWr1Ter,0,0,47,186,1,False,751,373,"@marcorubio hows DeVos money spend?
Way to sell out kids and teachers. GOP shame.  No wonder I am 1 of 5 teachers working at Costco instead."
02/07/2017,skipMastersFurr,922,0,13,209,0,False,1186,280,"RT @RogueCPI: Trump admin keeps saying they are ""taking names"". So are WE.

The Senators who voted for DeVos and terms are up in '18.
RT, s…"
02/07/2017,tomdoorley,8743,0,23007,2896,404,False,4774,121667,RT @ItsDanSheehan: Very important to get your DeVos jokes in while people can still read
02/07/2017,tomgreff,698,0,106,956,3,False,4799,1929,RT @MMFlint: Our great state of Michigan has given you Donald Trump (10K vote margin) &amp; Betsy DeVos (she's worked tirelessly here to destro…
02/07/2017,MJBodary,1093,0,13310,14542,204,False,18739,105381,RT @TheDemocrats: Send a message to the Republicans who just confirmed DeVos — we're coming for you in 2018: https://t.co/bFU5q6eMxi https:…
02/07/2017,darylbjones,13,0,398,424,16,False,2784,11019,RT @SenatorPhD: DeVos confirmation demonstrates how party allegiance leads people to abandon reason and conscience - it's why I am running…
02/07/2017,legitwaldorf,27450,0,57,186,0,False,324,364,RT @SethMacFarlane: Betsy DeVos confirmed.  What is also confirmed is that there is not one single man of courage in the Republican Congres…
02/07/2017,renedugar,4070,0,1237,893,94,False,88489,48848,RT @danpfeiffer: If you are really upset about the Besty DeVos confirmation consider running for your local school board. It's the best way…
02/07/2017,NKCoverGrrl,4070,0,1339,1022,64,False,3639,43349,RT @danpfeiffer: If you are really upset about the Besty DeVos confirmation consider running for your local school board. It's the best way…
02/07/2017,thatgirlmsshe,6430,0,1432,2660,57,False,490,4005,RT @stevesilberman: Betsy DeVos literally bought and paid for those yes votes. [via @xdelmar59] https://t.co/XICA1Ja8Ab
02/07/2017,thelomax,24,0,51,368,0,False,98,467,"RT @OwensDamien: Guys, stop bad-mouthing Betsy DeVos. I think Trump knows what he’s doing in the education sphere. Hello?! The man ran his…"
02/07/2017,ChynnaFuller27,173,0,237,153,3,False,7437,12388,RT @jackantonoff: i would not trust devos to make me sandwich let alone handle my future kids HELP
02/07/2017,mbfieldsgood,6430,0,269,158,3,False,8534,3317,RT @stevesilberman: Betsy DeVos literally bought and paid for those yes votes. [via @xdelmar59] https://t.co/XICA1Ja8Ab
02/07/2017,bigplaincircle,294,0,3746,4868,157,False,79888,73403,"RT @YoungDems4Trump: ⭕️GOP won:
✅Election
✅Electoral College
✅House
✅Senate
✅Recounts
✅Haley
✅Mattis
✅Chao
✅Tillerson
✅SuperBowl
✅DeVos

DN…"
02/07/2017,MakinItRein,27450,0,239,221,2,False,4613,15883,RT @SethMacFarlane: Betsy DeVos confirmed.  What is also confirmed is that there is not one single man of courage in the Republican Congres…
02/07/2017,candyknip,1684,0,49,70,2,False,3247,1182,"RT @JoyAnnReid: One irony of the Trump/DeVos plan to gut public schools: to solve the long term jobs problem we need stronger, not weaker,…"
02/07/2017,VaaaaneTH,6430,0,0,26,0,False,4,24,RT @stevesilberman: Betsy DeVos literally bought and paid for those yes votes. [via @xdelmar59] https://t.co/XICA1Ja8Ab
02/07/2017,Herbst_Hahn,31,0,173,1117,7,False,3097,2486,RT @yashar: Interesting....The Senators (including 2 GOP) that opposed DeVos represent 36 million more people than the Senators who support…
02/07/2017,JessieLou123,71,0,8,75,1,False,780,410,RT @AnnieSomeone: DeVos was confirmed in a tie breaker that had to be broken by Pence.  How senators voted: https://t.co/GGUDLGV39h  #devos…
02/07/2017,dianemcaul,136,0,136,184,64,False,21530,18782,"RT @amprog: Marco Rubio took almost $100,000 from Betsy DeVos' family before confirming her today https://t.co/06t0PeeXsV"
02/07/2017,DangerousDebra,10,0,956,357,37,False,3885,10151,"RT @andrewjgregor: #DeVos
Again: to all the #Bernie peeps who ""couldn't"" vote 4 Clinton
Fuck you, for tossing USA's children under the bus…"
02/07/2017,amanda_glover,0,1,208,397,11,False,372,1396,"⚡️ “NYC students stage walkout following DeVos confirmation”

https://t.co/LQCBorI6Te"
02/07/2017,Saya_relativity,58,0,921,749,171,False,51478,37711,RT @randyprine: Disappointed @BenSasse claimed that callers who called his office against DeVos were fake and shrill. They were real and so…
02/07/2017,cmdrdbleagle,5,5,234,140,21,False,2288,6436,"""Jake Tapper"" at the end of Trump's First Term.

#POTUS #Trump #TrumpPresidency #TrumpPresident… https://t.co/TBzyZIzjiG"
02/07/2017,PatVPeters,2,4,80393,59743,812,False,190316,394780,"They had minds???

Prominent Liberals Are Losing Their Minds Over the DeVos Confirmation. These Quotes Prove It. https://t.co/miPEMFKaCM"
02/07/2017,lester_knopf_,0,0,146,347,8,False,1599,3781,"The Senators who voted for DeVos whose terms are up in 2018
Flake AZ
Wicker MS
Fischer NE
Heller NV
Corker TN
Cruz TX
Hatch UT
Barrasso WY"
02/07/2017,JesseFalken,27452,0,530,634,38,False,22355,8450,RT @SethMacFarlane: Betsy DeVos confirmed.  What is also confirmed is that there is not one single man of courage in the Republican Congres…
02/07/2017,TLPCon,0,0,1377,2184,22,False,7526,12637,@Jamesski86 @Mike_Gee_99 @stolmeier @SethMacFarlane What's your point lmao Devos had nothing to do with Detroit blame gov greyhole for that.
02/07/2017,Niiteiko,3546,0,400,2372,5,False,6613,3029,RT @YourAnonNews: Our Education Secretary Betsy DeVos. https://t.co/qRj84VXTZ4
02/07/2017,vcboston,6882,0,347,505,70,False,29690,24689,"RT @POTUS: Senate Dems protest to keep the failed status quo. Betsy DeVos is a reformer, and she is going to be a great Education Sec. for…"
02/07/2017,Forbrydelsenfan,4,0,1365,604,422,False,108271,90166,"RT @theRza2u: Let's rephrase that a bit @tonycamatto 
The 50 opposed support our public schools - 
THE OTHER HALF GOT BIG FAT CHECKS FROM D…"
02/07/2017,bigskigor1,404,0,55,269,4,False,1618,5765,"RT @Heritage: Once you get past all the noise, the opposition to #BetsyDeVos is all about the teachers unions. https://t.co/C1HLrrLr1P"
